CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment
16653,16,3,1166.92,4,3,4,434,11,Loyal
16654,141,5,594.97,2,4,3,243,9,Loyal
16655,18,6,3789.52,4,4,5,445,13,VIP
16656,22,21,8568.24,4,5,5,455,14,VIP
16657,10,4,874.43,5,4,3,543,12,VIP
16658,368,1,123.24,1,2,1,121,4,At Risk
16659,189,1,39.12,1,2,1,121,4,At Risk
16660,16,5,810.4499999999999,4,4,3,443,11,Loyal
16665,362,1,135.39999999999998,1,2,1,121,4,At Risk
16666,19,1,118.98,4,2,1,421,7,Regular
16667,68,2,567.1800000000001,3,3,3,333,9,Loyal
16668,15,6,306.71999999999997,4,4,2,442,10,Loyal
16669,24,4,1344.88,4,4,4,444,12,VIP
16670,17,17,4022.46,4,5,5,455,14,VIP
16671,28,3,1692.27,4,3,4,434,11,Loyal
16672,2,23,8093.59,5,5,5,555,15,VIP
16674,55,2,304.24,3,3,2,332,8,Regular
16676,34,5,1558.72,3,4,4,344,11,Loyal
16678,3,17,3013.83,5,5,5,555,15,VIP
16679,366,1,129.75,1,2,1,121,4,At Risk
16680,43,1,183.7,3,2,1,321,6,Regular
16681,73,6,1770.34,2,4,4,244,10,Loyal
16682,5,5,1028.0,5,4,4,544,13,VIP
16684,4,31,65892.08,5,5,5,555,15,VIP
16685,61,2,324.24,3,3,2,332,8,Regular
16686,47,9,2940.53,3,5,5,355,13,VIP
16688,1,4,1260.86,5,4,4,544,13,VIP
16689,76,3,303.26,2,3,2,232,7,Regular
16690,44,3,208.63,3,3,1,331,7,Regular
16692,256,2,1276.0,1,3,4,134,8,Regular
16693,69,2,477.86,3,3,3,333,9,Loyal
16696,135,4,657.9000000000001,2,4,3,243,9,Loyal
16697,241,1,112.75,1,2,1,121,4,At Risk
16698,227,2,1998.0,1,3,5,135,9,Loyal
16700,9,17,5040.0,5,5,5,555,15,VIP
16701,9,18,5150.2699999999995,5,5,5,555,15,VIP
16705,1,29,13946.130000000001,5,5,5,555,15,VIP
16706,37,3,531.35,3,3,3,333,9,Loyal
16708,46,1,656.63,3,2,3,323,8,Regular
16709,85,5,3029.87,2,4,5,245,11,Loyal
16710,19,10,2467.99,4,5,5,455,14,VIP
16711,3,5,1651.03,5,4,4,544,13,VIP
16712,9,11,3611.31,5,5,5,555,15,VIP
16713,19,21,6827.88,4,5,5,455,14,VIP
16714,219,4,879.0600000000001,1,4,3,143,8,Regular
16715,78,1,301.71999999999997,2,2,2,222,6,Regular
16716,267,3,319.8000000000001,1,3,2,132,6,Regular
16717,9,9,3263.06,5,5,5,555,15,VIP
16718,369,1,606.0500000000001,1,2,3,123,6,Regular
16719,15,8,1753.72,4,5,4,454,13,VIP
16720,26,1,152.95,4,2,1,421,7,Regular
16721,262,1,292.47,1,2,2,122,5,At Risk
16722,17,16,4711.21,4,5,5,455,14,VIP
16723,91,2,576.4,2,3,3,233,8,Regular
16725,302,8,752.32,1,5,3,153,9,Loyal
16726,26,5,1358.74,4,4,4,444,12,VIP
16727,364,1,256.32,1,2,2,122,5,At Risk
16728,46,4,1048.28,3,4,4,344,11,Loyal
16729,36,26,7041.69,3,5,5,355,13,VIP
16730,52,4,702.79,3,4,3,343,10,Loyal
16732,32,1,603.75,4,2,3,423,9,Loyal
16734,52,3,646.76,3,3,3,333,9,Loyal
16735,79,7,2216.06,2,5,5,255,12,VIP
16737,53,1,417.59999999999997,3,2,2,322,7,Regular
16738,298,1,3.75,1,2,1,121,4,At Risk
16739,172,2,312.55,2,3,2,232,7,Regular
16742,47,2,0.0,3,3,1,331,7,Regular
16743,29,8,2166.88,4,5,5,455,14,VIP
16744,11,7,1291.91,5,5,4,554,14,VIP
16745,87,18,7157.1,2,5,5,255,12,VIP
16746,5,19,6676.76,5,5,5,555,15,VIP
16747,25,4,826.96,4,4,3,443,11,Loyal
16748,18,5,1515.9,4,4,4,444,12,VIP
16750,45,5,623.93,3,4,3,343,10,Loyal
16751,31,1,1764.72,4,2,4,424,10,Loyal
16752,373,1,207.5,1,2,1,121,4,At Risk
16753,58,1,223.92000000000002,3,2,1,321,6,Regular
16754,372,1,2002.4,1,2,5,125,8,Regular
16755,114,5,1463.23,2,4,4,244,10,Loyal
16756,215,1,239.4,1,2,2,122,5,At Risk
16757,319,1,106.83000000000001,1,2,1,121,4,At Risk
16758,65,1,369.34000000000003,3,2,2,322,7,Regular
16759,8,4,772.84,5,4,3,543,12,VIP
16761,97,1,316.62,2,2,2,222,6,Regular
16762,20,3,1207.24,4,3,4,434,11,Loyal
16763,185,2,594.9,1,3,3,133,7,Regular
16764,4,18,2749.9500000000003,5,5,5,555,15,VIP
16765,294,1,34.0,1,2,1,121,4,At Risk
16766,273,2,1145.6,1,3,4,134,8,Regular
16767,31,11,5575.56,4,5,5,455,14,VIP
16768,48,5,458.04,3,4,2,342,9,Loyal
16769,260,1,361.54,1,2,2,122,5,At Risk
16770,58,6,731.9,3,4,3,343,10,Loyal
16771,33,5,2242.61,3,4,5,345,12,VIP
16773,57,1,171.59,3,2,1,321,6,Regular
16774,68,5,654.92,3,4,3,343,10,Loyal
16775,10,11,1691.51,5,5,4,554,14,VIP
16776,60,1,371.54,3,2,2,322,7,Regular
16777,80,2,222.62,2,3,1,231,6,Regular
16778,74,2,245.94,2,3,2,232,7,Regular
16779,2,28,10436.05,5,5,5,555,15,VIP
16780,100,2,422.24,2,3,2,232,7,Regular
16781,365,2,294.65,1,3,2,132,6,Regular
16782,10,19,2230.3,5,5,5,555,15,VIP
16784,20,1,107.6,4,2,1,421,7,Regular
16788,123,2,594.39,2,3,3,233,8,Regular
16789,8,1,80.8,5,2,1,521,8,Regular
16790,4,8,1520.1200000000001,5,5,4,554,14,VIP
16791,29,8,1690.28,4,5,4,454,13,VIP
16792,282,2,110.38000000000001,1,3,1,131,5,At Risk
16793,57,1,243.84,3,2,2,322,7,Regular
16794,1,12,1175.3,5,5,4,554,14,VIP
16795,365,1,414.88,1,2,2,122,5,At Risk
16796,89,1,305.62,2,2,2,222,6,Regular
16800,11,1,1162.65,5,2,4,524,11,Loyal
16801,163,5,842.33,2,4,3,243,9,Loyal
16803,65,1,332.3,3,2,2,322,7,Regular
16804,23,3,536.99,4,3,3,433,10,Loyal
16805,174,2,460.59,2,3,2,232,7,Regular
16806,103,4,762.16,2,4,3,243,9,Loyal
16807,143,3,1121.59,2,3,4,234,9,Loyal
16808,99,2,288.42,2,3,2,232,7,Regular
16809,23,6,912.74,4,4,4,444,12,VIP
16810,192,2,275.64,1,3,2,132,6,Regular
16811,5,2,547.07,5,3,3,533,11,Loyal
16812,361,1,479.35,1,2,3,123,6,Regular
16813,8,10,1652.18,5,5,4,554,14,VIP
16814,14,22,6408.2,4,5,5,455,14,VIP
16816,103,4,417.06,2,4,2,242,8,Regular
16817,3,13,1446.95,5,5,4,554,14,VIP
16818,11,13,3317.97,5,5,5,555,15,VIP
16820,96,1,497.61,2,2,3,223,7,Regular
16823,227,1,358.38,1,2,2,122,5,At Risk
16824,16,2,460.64,4,3,2,432,9,Loyal
16825,39,2,775.1800000000001,3,3,3,333,9,Loyal
16826,51,1,341.7,3,2,2,322,7,Regular
16828,93,2,128.5,2,3,1,231,6,Regular
16829,157,1,197.22,2,2,1,221,5,At Risk
16830,39,1,325.91,3,2,2,322,7,Regular
16832,184,3,199.15,1,3,1,131,5,At Risk
16833,1,4,1106.53,5,4,4,544,13,VIP
16834,228,1,413.46,1,2,2,122,5,At Risk
16835,128,2,180.85,2,3,1,231,6,Regular
16836,40,2,251.87,3,3,2,332,8,Regular
16837,31,12,3167.73,4,5,5,455,14,VIP
16838,197,3,582.9,1,3,3,133,7,Regular
16839,9,39,15357.78,5,5,5,555,15,VIP
16841,37,7,1774.62,3,5,4,354,12,VIP
16842,64,4,1260.44,3,4,4,344,11,Loyal
16843,43,17,10183.82,3,5,5,355,13,VIP
16846,50,1,214.32,3,2,1,321,6,Regular
16847,43,1,193.44,3,2,1,321,6,Regular
16848,53,1,281.42,3,2,2,322,7,Regular
16849,187,1,124.57,1,2,1,121,4,At Risk
16850,334,1,332.41,1,2,2,122,5,At Risk
16851,4,3,342.45,5,3,2,532,10,Loyal
16852,10,2,144.91000000000003,5,3,1,531,9,Loyal
16855,24,2,328.4,4,3,2,432,9,Loyal
16856,15,1,35.400000000000006,4,2,1,421,7,Regular
16858,366,2,345.89000000000004,1,3,2,132,6,Regular
16859,106,5,473.14,2,4,3,243,9,Loyal
16861,60,3,151.65,3,3,1,331,7,Regular
16863,29,4,481.35,4,4,3,443,11,Loyal
16866,141,3,207.73999999999998,2,3,1,231,6,Regular
16869,23,5,797.3199999999999,4,4,3,443,11,Loyal
16871,22,7,2761.4900000000002,4,5,5,455,14,VIP
16872,77,3,680.02,2,3,3,233,8,Regular
16873,5,10,7066.31,5,5,5,555,15,VIP
16875,64,9,2023.47,3,5,5,355,13,VIP
16877,12,6,846.62,4,4,3,443,11,Loyal
16878,25,2,0.0,4,3,1,431,8,Regular
16880,31,7,1491.43,4,5,4,454,13,VIP
16881,67,1,432.0,3,2,2,322,7,Regular
16882,67,3,705.12,3,3,3,333,9,Loyal
16883,187,2,272.48,1,3,2,132,6,Regular
16884,38,2,429.84000000000003,3,3,2,332,8,Regular
16885,15,3,450.41,4,3,2,432,9,Loyal
16887,35,1,192.32999999999998,3,2,1,321,6,Regular
16889,195,3,1578.67,1,3,4,134,8,Regular
16891,2,5,742.43,5,4,3,543,12,VIP
16892,1,7,489.49,5,5,3,553,13,VIP
16893,367,1,145.93,1,2,1,121,4,At Risk
16895,65,1,202.27,3,2,1,321,6,Regular
16897,299,3,213.03,1,3,1,131,5,At Risk
16898,26,4,436.68,4,4,2,442,10,Loyal
16899,8,6,1271.06,5,4,4,544,13,VIP
16900,12,5,187.6900000000001,4,4,1,441,9,Loyal
16902,116,1,1706.88,2,2,4,224,8,Regular
16903,29,1,363.2,4,2,2,422,8,Regular
16904,4,16,3653.75,5,5,5,555,15,VIP
16905,5,8,3020.65,5,5,5,555,15,VIP
16906,82,4,559.59,2,4,3,243,9,Loyal
16907,29,5,928.76,4,4,4,444,12,VIP
16909,64,2,364.14,3,3,2,332,8,Regular
16910,4,8,1508.96,5,5,4,554,14,VIP
16912,23,14,2508.87,4,5,5,455,14,VIP
16913,290,1,113.44,1,2,1,121,4,At Risk
16914,36,1,183.76,3,2,1,321,6,Regular
16915,9,6,621.6800000000001,5,4,3,543,12,VIP
16916,24,2,562.41,4,3,3,433,10,Loyal
16917,277,1,391.52,1,2,2,122,5,At Risk
16918,50,7,1043.34,3,5,4,354,12,VIP
16919,156,11,2592.25,2,5,5,255,12,VIP
16921,61,1,154.18,3,2,1,321,6,Regular
16923,12,26,6488.3,4,5,5,455,14,VIP
16924,21,4,722.64,4,4,3,443,11,Loyal
16926,371,1,230.25,1,2,1,121,4,At Risk
16927,116,3,543.05,2,3,3,233,8,Regular
16928,80,19,2748.6,2,5,5,255,12,VIP
16929,4,7,1295.39,5,5,4,554,14,VIP
16930,26,3,378.89,4,3,2,432,9,Loyal
16931,5,21,4554.87,5,5,5,555,15,VIP
16932,53,1,150.23000000000002,3,2,1,321,6,Regular
16933,1,5,530.08,5,4,3,543,12,VIP
16934,55,2,931.03,3,3,4,334,10,Loyal
16936,26,1,261.9,4,2,2,422,8,Regular
16938,9,5,1878.43,5,4,4,544,13,VIP
16940,52,3,3049.88,3,3,5,335,11,Loyal
16942,13,10,1878.51,4,5,4,454,13,VIP
16943,212,3,816.73,1,3,3,133,7,Regular
16945,22,19,4345.5,4,5,5,455,14,VIP
16947,236,1,406.48,1,2,2,122,5,At Risk
16948,139,3,435.02,2,3,2,232,7,Regular
16949,4,7,1161.27,5,5,4,554,14,VIP
16950,57,3,1178.56,3,3,4,334,10,Loyal
16951,123,4,1262.75,2,4,4,244,10,Loyal
16952,109,2,167.61,2,3,1,231,6,Regular
16953,30,1,20.8,4,2,1,421,7,Regular
16954,1,9,2085.08,5,5,5,555,15,VIP
16955,185,5,493.67,1,4,3,143,8,Regular
16956,9,2,292.34,5,3,2,532,10,Loyal
16957,239,2,416.64,1,3,2,132,6,Regular
16959,87,1,117.35000000000001,2,2,1,221,5,At Risk
16960,39,3,507.05,3,3,3,333,9,Loyal
16961,116,1,234.17,2,2,2,222,6,Regular
16963,187,1,110.55000000000001,1,2,1,121,4,At Risk
16965,227,1,201.19,1,2,1,121,4,At Risk
16966,8,10,2148.47,5,5,5,555,15,VIP
16967,189,1,319.02,1,2,2,122,5,At Risk
16968,4,2,439.43,5,3,2,532,10,Loyal
16969,39,3,650.41,3,3,3,333,9,Loyal
16971,3,2,232.20999999999998,5,3,1,531,9,Loyal
16976,267,1,251.51999999999998,1,2,2,122,5,At Risk
16978,78,1,344.33,2,2,2,222,6,Regular
16979,4,8,1809.05,5,5,4,554,14,VIP
16980,255,2,1028.46,1,3,4,134,8,Regular
16982,61,1,384.06,3,2,2,322,7,Regular
16983,13,8,1894.82,4,5,4,454,13,VIP
16984,78,5,4370.59,2,4,5,245,11,Loyal
16985,17,11,5461.62,4,5,5,455,14,VIP
16986,30,2,1873.2,4,3,4,434,11,Loyal
16987,3,7,1616.8,5,5,4,554,14,VIP
16988,5,1,126.12,5,2,1,521,8,Regular
16989,7,6,1133.25,5,4,4,544,13,VIP
16990,219,1,179.0,1,2,1,121,4,At Risk
16992,11,6,1601.8600000000001,5,4,4,544,13,VIP
16995,372,1,-1.25,1,2,1,121,4,At Risk
16996,30,9,1427.46,4,5,4,454,13,VIP
16997,288,3,702.0,1,3,3,133,7,Regular
16998,150,6,287.02000000000004,2,4,2,242,8,Regular
16999,23,2,484.82,4,3,3,433,10,Loyal
17001,1,11,3989.57,5,5,5,555,15,VIP
17002,73,4,1487.78,2,4,4,244,10,Loyal
17004,46,2,1312.1399999999999,3,3,4,334,10,Loyal
17006,5,4,781.78,5,4,3,543,12,VIP
17007,51,7,877.4300000000001,3,5,3,353,11,Loyal
17010,17,2,185.46,4,3,1,431,8,Regular
17011,30,1,270.9,4,2,2,422,8,Regular
17014,8,4,562.6800000000001,5,4,3,543,12,VIP
17015,29,3,1838.6100000000001,4,3,4,434,11,Loyal
17017,3,27,8574.11,5,5,5,555,15,VIP
17018,41,2,920.1,3,3,4,334,10,Loyal
17019,11,4,1258.08,5,4,4,544,13,VIP
17022,31,1,71.0,4,2,1,421,7,Regular
17024,45,3,95.85,3,3,1,331,7,Regular
17025,61,3,357.77,3,3,2,332,8,Regular
17026,185,2,154.82999999999998,1,3,1,131,5,At Risk
17027,79,7,835.86,2,5,3,253,10,Loyal
17029,111,2,716.0,2,3,3,233,8,Regular
17030,64,1,146.87,3,2,1,321,6,Regular
17031,12,2,380.35,4,3,2,432,9,Loyal
17033,86,3,1030.14,2,3,4,234,9,Loyal
17034,16,4,734.5699999999999,4,4,3,443,11,Loyal
17035,246,3,388.33,1,3,2,132,6,Regular
17037,78,2,1253.22,2,3,4,234,9,Loyal
17038,30,1,112.4,4,2,1,421,7,Regular
17040,138,1,449.73,2,2,2,222,6,Regular
17041,27,4,1055.69,4,4,4,444,12,VIP
17042,3,5,1036.58,5,4,4,544,13,VIP
17043,32,4,1735.18,4,4,4,444,12,VIP
17044,9,3,897.4300000000001,5,3,3,533,11,Loyal
17045,113,3,339.44,2,3,2,232,7,Regular
17046,157,1,642.02,2,2,3,223,7,Regular
17047,85,3,1100.9,2,3,4,234,9,Loyal
17048,115,6,864.32,2,4,3,243,9,Loyal
17049,3,11,5589.83,5,5,5,555,15,VIP
17050,96,6,3185.64,2,4,5,245,11,Loyal
17051,194,1,240.89000000000001,1,2,2,122,5,At Risk
17052,28,1,399.09,4,2,2,422,8,Regular
17053,129,2,496.38,2,3,3,233,8,Regular
17054,28,6,1353.83,4,4,4,444,12,VIP
17058,82,3,1179.89,2,3,4,234,9,Loyal
17059,30,5,3080.39,4,4,5,445,13,VIP
17060,266,1,234.24,1,2,2,122,5,At Risk
17061,74,12,5116.13,2,5,5,255,12,VIP
17062,314,5,529.4300000000001,1,4,3,143,8,Regular
17063,9,11,1421.59,5,5,4,554,14,VIP
17064,59,3,855.45,3,3,3,333,9,Loyal
17065,143,1,-112.35,2,2,1,221,5,At Risk
17068,12,22,4531.34,4,5,5,455,14,VIP
17069,28,13,2655.2200000000003,4,5,5,455,14,VIP
17070,114,1,304.24,2,2,2,222,6,Regular
17071,9,14,2385.48,5,5,5,555,15,VIP
17073,18,4,1446.09,4,4,4,444,12,VIP
17075,18,5,813.77,4,4,3,443,11,Loyal
17076,36,3,841.0799999999999,3,3,3,333,9,Loyal
17078,36,2,378.2,3,3,2,332,8,Regular
17079,78,1,118.80000000000001,2,2,1,221,5,At Risk
17080,22,3,285.5,4,3,2,432,9,Loyal
17081,25,2,288.91,4,3,2,432,9,Loyal
17082,33,2,2003.85,3,3,5,335,11,Loyal
17083,109,3,1405.78,2,3,4,234,9,Loyal
17084,35,2,2747.9900000000002,3,3,5,335,11,Loyal
17085,123,6,1550.8,2,4,4,244,10,Loyal
17086,7,6,2050.08,5,4,5,545,14,VIP
17088,28,4,1991.01,4,4,4,444,12,VIP
17090,4,8,1972.55,5,5,4,554,14,VIP
17091,3,10,3802.81,5,5,5,555,15,VIP
17092,50,4,1774.03,3,4,4,344,11,Loyal
17094,318,2,270.20000000000005,1,3,2,132,6,Regular
17095,22,6,1088.2,4,4,4,444,12,VIP
17096,9,7,992.6800000000001,5,5,4,554,14,VIP
17097,2,9,937.92,5,5,4,554,14,VIP
17100,18,2,971.74,4,3,4,434,11,Loyal
17101,10,4,1621.73,5,4,4,544,13,VIP
17102,262,1,25.5,1,2,1,121,4,At Risk
17105,159,2,665.78,2,3,3,233,8,Regular
17107,33,7,10362.48,3,5,5,355,13,VIP
17109,29,8,865.9300000000001,4,5,3,453,12,VIP
17110,165,1,163.29999999999998,2,2,1,221,5,At Risk
17111,47,1,231.61,3,2,1,321,6,Regular
17114,6,10,739.72,5,5,3,553,13,VIP
17115,8,5,806.9000000000001,5,4,3,543,12,VIP
17117,288,1,116.19999999999999,1,2,1,121,4,At Risk
17118,318,1,157.02,1,2,1,121,4,At Risk
17119,3,3,593.61,5,3,3,533,11,Loyal
17120,233,1,307.46,1,2,2,122,5,At Risk
17122,119,1,138.32,2,2,1,221,5,At Risk
17123,162,1,345.29999999999995,2,2,2,222,6,Regular
17124,185,1,294.24,1,2,2,122,5,At Risk
17125,50,1,230.5,3,2,1,321,6,Regular
17126,152,7,976.55,2,5,4,254,11,Loyal
17128,335,1,157.09,1,2,1,121,4,At Risk
17131,5,5,2463.17,5,4,5,545,14,VIP
17133,16,7,4892.240000000001,4,5,5,455,14,VIP
17134,107,2,413.2,2,3,2,232,7,Regular
17135,16,7,1139.73,4,5,4,454,13,VIP
17138,276,1,380.5,1,2,2,122,5,At Risk
17139,16,15,10567.87,4,5,5,455,14,VIP
17140,247,1,454.12,1,2,2,122,5,At Risk
17142,239,1,579.0,1,2,3,123,6,Regular
17144,1,2,984.57,5,3,4,534,12,VIP
17146,106,3,749.78,2,3,3,233,8,Regular
17147,23,6,1679.64,4,4,4,444,12,VIP
17148,52,1,124.88,3,2,1,321,6,Regular
17152,195,4,1503.5,1,4,4,144,9,Loyal
17153,24,1,213.78,4,2,1,421,7,Regular
17154,75,1,329.34,2,2,2,222,6,Regular
17155,18,2,251.70000000000002,4,3,2,432,9,Loyal
17157,8,3,306.55,5,3,2,532,10,Loyal
17158,32,3,1266.97,4,3,4,434,11,Loyal
17159,22,4,1534.73,4,4,4,444,12,VIP
17160,31,6,3518.03,4,4,5,445,13,VIP
17162,29,11,1707.21,4,5,4,454,13,VIP
17163,22,2,293.1,4,3,2,432,9,Loyal
17164,33,8,2466.4,3,5,5,355,13,VIP
17165,284,1,158.68,1,2,1,121,4,At Risk
17166,39,3,189.49,3,3,1,331,7,Regular
17169,50,4,816.88,3,4,3,343,10,Loyal
17171,289,1,224.91,1,2,1,121,4,At Risk
17172,75,2,313.26,2,3,2,232,7,Regular
17173,5,9,3755.65,5,5,5,555,15,VIP
17174,218,1,59.9,1,2,1,121,4,At Risk
17175,44,5,1430.94,3,4,4,344,11,Loyal
17176,202,1,306.13,1,2,2,122,5,At Risk
17179,178,3,711.79,2,3,3,233,8,Regular
17180,56,6,768.32,3,4,3,343,10,Loyal
17181,57,2,239.92000000000002,3,3,2,332,8,Regular
17183,8,8,3286.9100000000003,5,5,5,555,15,VIP
17186,47,2,144.0,3,3,1,331,7,Regular
17187,227,1,203.95,1,2,1,121,4,At Risk
17188,11,9,2275.58,5,5,5,555,15,VIP
17189,106,2,383.75,2,3,2,232,7,Regular
17190,59,3,249.74,3,3,2,332,8,Regular
17191,28,7,2093.68,4,5,5,455,14,VIP
17193,36,9,1674.46,3,5,4,354,12,VIP
17194,274,2,262.62,1,3,2,132,6,Regular
17197,30,1,1013.01,4,2,4,424,10,Loyal
17198,24,3,692.22,4,3,3,433,10,Loyal
17201,54,1,289.78,3,2,2,322,7,Regular
17203,36,6,3560.08,3,4,5,345,12,VIP
17204,169,9,1352.91,2,5,4,254,11,Loyal
17205,54,1,384.08,3,2,2,322,7,Regular
17206,53,1,204.24,3,2,1,321,6,Regular
17211,27,9,2299.67,4,5,5,455,14,VIP
17212,253,1,226.85,1,2,1,121,4,At Risk
17213,40,11,2741.08,3,5,5,355,13,VIP
17214,60,7,974.12,3,5,4,354,12,VIP
17217,234,1,113.5,1,2,1,121,4,At Risk
17218,4,10,1951.97,5,5,4,554,14,VIP
17219,32,1,114.23,4,2,1,421,7,Regular
17220,24,14,3187.55,4,5,5,455,14,VIP
17221,7,2,334.48,5,3,2,532,10,Loyal
17222,65,1,328.65,3,2,2,322,7,Regular
17223,310,2,416.89,1,3,2,132,6,Regular
17226,309,1,393.49,1,2,2,122,5,At Risk
17227,19,6,939.32,4,4,4,444,12,VIP
17228,16,8,1906.09,4,5,4,454,13,VIP
17229,96,2,318.76,2,3,2,232,7,Regular
17230,264,11,3466.67,1,5,5,155,11,Loyal
17231,12,14,3078.22,4,5,5,455,14,VIP
17232,3,2,417.77,5,3,2,532,10,Loyal
17233,35,1,190.88,3,2,1,321,6,Regular
17234,183,1,149.89000000000001,1,2,1,121,4,At Risk
17235,25,2,550.06,4,3,3,433,10,Loyal
17236,13,6,916.13,4,4,4,444,12,VIP
17237,11,2,314.69,5,3,2,532,10,Loyal
17238,3,17,3719.1,5,5,5,555,15,VIP
17239,313,2,379.95,1,3,2,132,6,Regular
17242,108,2,1135.04,2,3,4,234,9,Loyal
17243,1,30,8491.75,5,5,5,555,15,VIP
17244,53,1,954.9,3,2,4,324,9,Loyal
17245,205,1,171.45,1,2,1,121,4,At Risk
17247,15,1,280.09000000000003,4,2,2,422,8,Regular
17248,120,1,318.65,2,2,2,222,6,Regular
17250,4,2,381.97,5,3,2,532,10,Loyal
17251,363,1,269.83,1,2,2,122,5,At Risk
17252,117,2,348.91,2,3,2,232,7,Regular
17253,18,1,178.26,4,2,1,421,7,Regular
17254,5,2,271.19,5,3,2,532,10,Loyal
17255,41,2,291.48,3,3,2,332,8,Regular
17256,107,2,240.0,2,3,2,232,7,Regular
17259,148,2,581.23,2,3,3,233,8,Regular
17262,52,5,1253.3600000000001,3,4,4,344,11,Loyal
17263,208,1,63.440000000000005,1,2,1,121,4,At Risk
17265,139,2,550.01,2,3,3,233,8,Regular
17266,2,3,296.58,5,3,2,532,10,Loyal
17267,127,2,317.2,2,3,2,232,7,Regular
17268,108,4,763.64,2,4,3,243,9,Loyal
17272,42,5,2144.53,3,4,5,345,12,VIP
17274,35,1,107.82,3,2,1,321,6,Regular
17277,228,2,1065.3500000000001,1,3,4,134,8,Regular
17278,241,1,246.04,1,2,2,122,5,At Risk
17279,58,1,187.82999999999998,3,2,1,321,6,Regular
17282,130,3,1685.46,2,3,4,234,9,Loyal
17284,60,7,1636.58,3,5,4,354,12,VIP
17286,22,1,151.37,4,2,1,421,7,Regular
17287,26,7,1049.06,4,5,4,454,13,VIP
17288,9,7,1417.63,5,5,4,554,14,VIP
17289,32,4,922.77,4,4,4,444,12,VIP
17290,4,2,513.01,5,3,3,533,11,Loyal
17291,308,1,550.8000000000001,1,2,3,123,6,Regular
17293,8,9,1854.06,5,5,4,554,14,VIP
17295,29,3,547.0,4,3,3,433,10,Loyal
17297,17,1,128.18,4,2,1,421,7,Regular
17298,101,2,498.42,2,3,3,233,8,Regular
17299,12,4,656.61,4,4,3,443,11,Loyal
17301,21,1,163.24,4,2,1,421,7,Regular
17302,15,6,1119.93,4,4,4,444,12,VIP
17303,361,1,250.04,1,2,2,122,5,At Risk
17306,11,21,8600.73,5,5,5,555,15,VIP
17307,365,1,-152.64000000000001,1,2,1,121,4,At Risk
17309,95,1,82.75,2,2,1,221,5,At Risk
17311,78,2,1384.85,2,3,4,234,9,Loyal
17312,139,3,644.3,2,3,3,233,8,Regular
17313,18,2,2288.13,4,3,5,435,12,VIP
17314,25,11,2514.76,4,5,5,455,14,VIP
17315,1,43,6193.43,5,5,5,555,15,VIP
17317,46,5,2524.02,3,4,5,345,12,VIP
17320,100,3,1200.6200000000001,2,3,4,234,9,Loyal
17321,8,2,657.16,5,3,3,533,11,Loyal
17323,15,9,894.44,4,5,3,453,12,VIP
17324,18,4,986.48,4,4,4,444,12,VIP
17325,280,1,96.8,1,2,1,121,4,At Risk
17329,14,2,523.11,4,3,3,433,10,Loyal
17330,23,2,363.9,4,3,2,432,9,Loyal
17331,124,1,175.2,2,2,1,221,5,At Risk
17333,86,1,494.25,2,2,3,223,7,Regular
17334,301,3,306.6,1,3,2,132,6,Regular
17337,151,7,1897.51,2,5,4,254,11,Loyal
17338,17,10,6461.79,4,5,5,455,14,VIP
17339,94,2,243.36,2,3,2,232,7,Regular
17340,9,16,11891.18,5,5,5,555,15,VIP
17341,157,3,682.29,2,3,3,233,8,Regular
17343,355,1,193.64,1,2,1,121,4,At Risk
17344,46,1,157.62,3,2,1,321,6,Regular
17345,15,4,519.6899999999999,4,4,3,443,11,Loyal
17346,4,16,2557.9,5,5,5,555,15,VIP
17347,86,1,228.96,2,2,1,221,5,At Risk
17348,15,5,1156.6,4,4,4,444,12,VIP
17349,179,1,98.25,1,2,1,121,4,At Risk
17350,8,5,1251.44,5,4,4,544,13,VIP
17351,36,3,587.15,3,3,3,333,9,Loyal
17353,129,2,1740.0,2,3,4,234,9,Loyal
17354,51,1,1393.06,3,2,4,324,9,Loyal
17356,312,1,178.22,1,2,1,121,4,At Risk
17357,24,2,384.39,4,3,2,432,9,Loyal
17358,303,2,360.81,1,3,2,132,6,Regular
17359,11,1,127.86,5,2,1,521,8,Regular
17360,17,3,568.24,4,3,3,433,10,Loyal
17361,49,3,488.2,3,3,3,333,9,Loyal
17362,239,2,312.23,1,3,2,132,6,Regular
17364,1,12,4437.23,5,5,5,555,15,VIP
17365,13,8,4767.36,4,5,5,455,14,VIP
17367,238,1,167.55,1,2,1,121,4,At Risk
17368,23,9,1315.72,4,5,4,454,13,VIP
17370,73,4,446.18,2,4,2,242,8,Regular
17371,17,3,418.4,4,3,2,432,9,Loyal
17372,41,8,1337.18,3,5,4,354,12,VIP
17373,40,4,646.92,3,4,3,343,10,Loyal
17374,219,2,495.77,1,3,3,133,7,Regular
17375,190,4,372.5,1,4,2,142,7,Regular
17376,71,2,203.2,3,3,1,331,7,Regular
17377,24,21,3883.32,4,5,5,455,14,VIP
17379,11,1,389.71999999999997,5,2,2,522,9,Loyal
17381,9,30,20272.43,5,5,5,555,15,VIP
17382,65,1,65.4,3,2,1,321,6,Regular
17383,4,1,193.39000000000001,5,2,1,521,8,Regular
17384,19,2,336.4,4,3,2,432,9,Loyal
17385,15,1,256.11,4,2,2,422,8,Regular
